2018-11-30 09:49:15.606 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/oiljcjh/getOilJCJHList]}" onto public java.lang.String com.hrxt.controller.OilJCJHController.getOilJCJHList(com.hrxt.pojo.OilJCJH,com.hrxt.pojo.Page<java.util.List<com.hrxt.pojo.OilJCJH>>)
2018-11-30 09:49:15.606 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/oiljcjh/delOilJCJHList]}" onto public java.lang.String com.hrxt.controller.OilJCJHController.delOilJCJHList(java.lang.String)
2018-11-30 09:49:15.606 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/oiljcjh/unAuditOilJCJH]}" onto public java.lang.String com.hrxt.controller.OilJCJHController.unAuditOilJCJH(java.lang.String)
2018-11-30 09:49:15.607 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/oiljcjh/insert]}" onto public java.lang.String com.hrxt.controller.OilJCJHController.insetOilJCJH(com.hrxt.pojo.OilJCJH)
2018-11-30 09:49:15.607 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/oiljcjh/delOneOilJCJH]}" onto public java.lang.String com.hrxt.controller.OilJCJHController.delOneOilJCJH(java.lang.String)
2018-11-30 09:49:15.607 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/oiljcjh/excelUpdateOilJCJH]}" onto public java.lang.String com.hrxt.controller.OilJCJHController.updateOilJCJHList(org.springframework.web.multipart.MultipartFile,java.lang.String)
2018-11-30 09:49:15.607 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/oiljcjh/dwnloadOilJCJHReport]}" onto public void com.hrxt.controller.OilJCJHController.dwnloadOilJcjhReport(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletResponse,java.lang.String) throws java.io.IOException,java.text.ParseException
2018-11-30 09:49:15.608 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/oiljcjh/getOilJCJHBBByType]}" onto public java.util.List<com.hrxt.pojo.OilJCJH> com.hrxt.controller.OilJCJHController.getOilJCJHBBByType(java.lang.String,java.lang.String)
2018-11-30 09:49:15.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/getjsp]}" onto public org.springframework.web.servlet.ModelAndView com.hrxt.controller.OrgController.test(java.lang.String,org.springframework.web.servlet.ModelAndView)
2018-11-30 09:49:15.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/getAllOrg]}" onto public java.util.List<com.hrxt.pojo.Org> com.hrxt.controller.OrgController.getWell()
2018-11-30 09:49:15.609 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/org/getPublicSite]}" onto public java.lang.String com.hrxt.controller.OrgController.getPublicSite()
2018-11-30 09:49:15.611 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/role/openRole]}" onto public java.lang.String com.hrxt.controller.RoleController.openRole(com.hrxt.pojo.Role)
